Episode_Return,env_step,Episode_Return_smooth
8.0,134069,9.6
11.0,134080,9.7
10.0,134090,9.7
10.0,134100,9.8
10.0,134110,9.9
12.0,134122,10.1
46.0,134168,13.7
228.0,134396,35.5
10.0,134406,35.5
11.0,134417,35.6
10.0,134427,35.8
8.0,134435,35.5
8.0,134443,35.3
9.0,134452,35.2
11.0,134463,35.3
10.0,134473,35.1
10.0,134483,31.5
8.0,134491,9.5
8.0,134499,9.3
10.0,134509,9.2
8.0,134517,9.0
9.0,134526,9.1
10.0,134536,9.3
9.0,134545,9.3
10.0,134555,9.2
10.0,134565,9.2
11.0,134576,9.3
10.0,134586,9.5
10.0,134596,9.7
10.0,134606,9.7
11.0,134617,10.0
10.0,134627,10.1
11.0,134638,10.2
12.0,134650,10.5
14.0,134664,10.9
15.0,134679,11.4
320.0,134999,42.3
14.0,135013,42.7
208.0,135221,62.5
211.0,135432,82.6
210.0,135642,102.5
351.0,135993,136.6
232.0,136225,158.7
13.0,136238,158.8
15.0,136253,158.9
18.0,136271,159.2
82.0,136353,135.4
83.0,136436,142.3
83.0,136519,129.8
79.0,136598,116.6
76.0,136674,103.2
69.0,136743,75.0
85.0,136828,60.3
75.0,136903,66.5
73.0,136976,72.3
80.0,137056,78.5
61.0,137117,76.4
86.0,137203,76.7
71.0,137274,75.5
88.0,137362,76.4
80.0,137442,76.8
87.0,137529,78.6
149.0,137678,85.0
80.0,137758,85.5
126.0,137884,90.8
94.0,137978,92.2
84.0,138062,94.5
89.0,138151,94.8
102.0,138253,97.9
105.0,138358,99.6
110.0,138468,102.6
