Episode_Return,env_step,Episode_Return_smooth
11.0,11840,9.9
9.0,11849,9.8
10.0,11859,9.9
9.0,11868,9.7
11.0,11879,9.9
8.0,11887,9.7
10.0,11897,9.7
9.0,11906,9.5
9.0,11915,9.5
9.0,11924,9.5
9.0,11933,9.3
9.0,11942,9.3
9.0,11951,9.2
11.0,11962,9.4
9.0,11971,9.2
10.0,11981,9.4
9.0,11990,9.3
11.0,12001,9.5
12.0,12013,9.8
10.0,12023,9.9
15.0,12038,10.5
10.0,12048,10.6
10.0,12058,10.7
14.0,12072,11.0
14.0,12086,11.5
14.0,12100,11.9
15.0,12115,12.5
16.0,12131,13.0
17.0,12148,13.5
13.0,12161,13.8
14.0,12175,13.7
14.0,12189,14.1
14.0,12203,14.5
19.0,12222,15.0
16.0,12238,15.2
17.0,12255,15.5
18.0,12273,15.8
21.0,12294,16.3
26.0,12320,17.2
16.0,12336,17.5
25.0,12361,18.6
37.0,12398,20.9
37.0,12435,23.2
41.0,12476,25.4
70.0,12546,30.8
33.0,12579,32.4
28.0,12607,33.4
28.0,12635,34.1
20.0,12655,33.5
28.0,12683,34.7
28.0,12711,35.0
36.0,12747,34.9
35.0,12782,34.7
21.0,12803,32.7
19.0,12822,27.6
23.0,12845,26.6
16.0,12861,25.4
19.0,12880,24.5
17.0,12897,24.2
28.0,12925,24.2
28.0,12953,24.2
18.0,12971,22.4
19.0,12990,20.8
18.0,13008,20.5
26.0,13034,21.2
22.0,13056,21.1
22.0,13078,21.7
21.0,13099,21.9
20.0,13119,22.2
21.0,13140,21.5
24.0,13164,21.1
22.0,13186,21.5
22.0,13208,21.8
21.0,13229,22.1
19.0,13248,21.4
24.0,13272,21.6
23.0,13295,21.7
20.0,13315,21.6
20.0,13335,21.6
19.0,13354,21.4
25.0,13379,21.5
16.0,13395,20.9
28.0,13423,21.5
16.0,13439,21.0
15.0,13454,20.6
17.0,13471,19.9
23.0,13494,19.9
23.0,13517,20.2
23.0,13540,20.5
22.0,13562,20.8
16.0,13578,19.9
18.0,13596,20.1
16.0,13612,18.9
14.0,13626,18.7
19.0,13645,19.1
25.0,13670,19.9
26.0,13696,20.2
21.0,13717,20.0
16.0,13733,19.3
17.0,13750,18.8
22.0,13772,19.4
23.0,13795,19.9
36.0,13831,21.9
27.0,13858,23.2
27.0,13885,24.0
20.0,13905,23.5
35.0,13940,24.4
24.0,13964,24.7
33.0,13997,26.4
23.0,14020,27.0
25.0,14045,27.3
26.0,14071,27.6
21.0,14092,26.1
23.0,14115,25.7
29.0,14144,25.9
19.0,14163,25.8
20.0,14183,24.3
26.0,14209,24.5
29.0,14238,24.1
25.0,14263,24.3
34.0,14297,25.2
21.0,14318,24.7
19.0,14337,24.5
19.0,14356,24.1
18.0,14374,23.0
19.0,14393,23.0
20.0,14413,23.0
18.0,14431,22.2
20.0,14451,21.3
16.0,14467,20.4
16.0,14483,18.6
14.0,14497,17.9
21.0,14518,18.1
15.0,14533,17.7
22.0,14555,18.1
14.0,14569,17.6
16.0,14585,17.2
17.0,14602,17.1
12.0,14614,16.3
17.0,14631,16.4
20.0,14651,16.8
13.0,14664,16.7
22.0,14686,16.8
17.0,14703,17.0
22.0,14725,17.0
20.0,14745,17.6
22.0,14767,18.2
18.0,14785,18.3
20.0,14805,19.1
17.0,14822,19.1
18.0,14840,18.9
17.0,14857,19.3
17.0,14874,18.8
22.0,14896,19.3
17.0,14913,18.8
26.0,14939,19.4
25.0,14964,19.7
23.0,14987,20.2
22.0,15009,20.4
16.0,15025,20.3
16.0,15041,20.1
14.0,15055,19.8
20.0,15075,20.1
16.0,15091,19.5
18.0,15109,19.6
15.0,15124,18.5
17.0,15141,17.7
18.0,15159,17.2
17.0,15176,16.7
15.0,15191,16.6
14.0,15205,16.4
14.0,15219,16.4
13.0,15232,15.7
16.0,15248,15.7
17.0,15265,15.6
14.0,15279,15.5
14.0,15293,15.2
19.0,15312,15.3
12.0,15324,14.8
14.0,15338,14.7
18.0,15356,15.1
18.0,15374,15.5
14.0,15388,15.6
15.0,15403,15.5
20.0,15423,15.8
14.0,15437,15.8
14.0,15451,15.8
17.0,15468,15.6
13.0,15481,15.7
16.0,15497,15.9
16.0,15513,15.7
21.0,15534,16.0
15.0,15549,16.1
14.0,15563,16.0
21.0,15584,16.1
18.0,15602,16.5
20.0,15622,17.1
19.0,15641,17.3
16.0,15657,17.6
18.0,15675,17.8
18.0,15693,18.0
13.0,15706,17.2
20.0,15726,17.7
19.0,15745,18.2
14.0,15759,17.5
20.0,15779,17.7
18.0,15797,17.5
16.0,15813,17.2
13.0,15826,16.9
20.0,15846,17.1
14.0,15860,16.7
15.0,15875,16.9
15.0,15890,16.4
19.0,15909,16.4
16.0,15925,16.6
15.0,15940,16.1
15.0,15955,15.8
14.0,15969,15.6
15.0,15984,15.8
12.0,15996,15.0
13.0,16009,14.9
18.0,16027,15.2
17.0,16044,15.4
17.0,16061,15.2
16.0,16077,15.2
19.0,16096,15.6
17.0,16113,15.8
15.0,16128,15.9
13.0,16141,15.7
14.0,16155,15.9
13.0,16168,15.9
17.0,16185,15.8
13.0,16198,15.4
13.0,16211,15.0
13.0,16224,14.7
12.0,16236,14.0
